filename,class_id,x_center,y_center,width,height,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,kp4_x,kp4_y,kp4_v,kp5_x,kp5_y,kp5_v,kp6_x,kp6_y,kp6_v,kp7_x,kp7_y,kp7_v,kp8_x,kp8_y,kp8_v,kp9_x,kp9_y,kp9_v,kp10_x,kp10_y,kp10_v,kp11_x,kp11_y,kp11_v,kp12_x,kp12_y,kp12_v,kp13_x,kp13_y,kp13_v,kp14_x,kp14_y,kp14_v,kp15_x,kp15_y,kp15_v,kp16_x,kp16_y,kp16_v
IMG_E0677_JPG.rf.d37eca91dd6bd7d3e685bff4d3410f5c.jpg,0,0.5,0.57578125,1.0,0.71796875,"[0.5703002214431763, 0.35616934299468994]","[0.0, 0.0]","[0.5605936646461487, 0.3272493779659271]","[0.0, 0.0]","[0.4554070830345154, 0.3192294239997864]","[0.2509671747684479, 0.3850901424884796]","[0.42834314703941345, 0.4084699749946594]","[0.45257458090782166, 0.47918063402175903]","[0.7495168447494507, 0.5157999396324158]","[0.0, 0.0]","[0.8202117681503296, 0.40099963545799255]","[0.1524648219347, 0.7380467653274536]","[0.25885236263275146, 0.7780414819717407]","[0.458488404750824, 0.5619217157363892]","[0.6474915742874146, 0.6355782747268677]","[0.0, 0.0]","[0.8193511962890625, 0.8371747136116028]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_E0677_JPG.rf.d37eca91dd6bd7d3e685bff4d3410f5c.jpg,0,0.5,0.57265625,1.0,0.7515625,"[0.5703002214431763, 0.35616934299468994]","[0.0, 0.0]","[0.5605936646461487, 0.3272493779659271]","[0.0, 0.0]","[0.4554070830345154, 0.3192294239997864]","[0.2509671747684479, 0.3850901424884796]","[0.42834314703941345, 0.4084699749946594]","[0.45257458090782166, 0.47918063402175903]","[0.7495168447494507, 0.5157999396324158]","[0.0, 0.0]","[0.8202117681503296, 0.40099963545799255]","[0.1524648219347, 0.7380467653274536]","[0.25885236263275146, 0.7780414819717407]","[0.458488404750824, 0.5619217157363892]","[0.6474915742874146, 0.6355782747268677]","[0.0, 0.0]","[0.8193511962890625, 0.8371747136116028]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_E0616_JPG.rf.947bc3524a031677de94dd60667da28d.jpg,0,0.5,0.5296875,1.0,0.67578125,"[0.3212418854236603, 0.34488728642463684]","[0.0, 0.0]","[0.2941738963127136, 0.3165443539619446]","[0.0, 0.0]","[0.17910656332969666, 0.33007603883743286]","[0.2147120237350464, 0.39869174361228943]","[0.20270884037017822, 0.46089062094688416]","[0.3763631284236908, 0.5017223954200745]","[0.44920244812965393, 0.5533092021942139]","[0.5125481486320496, 0.5109249949455261]","[0.7435259222984314, 0.5511529445648193]","[0.5114055871963501, 0.5952045917510986]","[0.491685152053833, 0.6726344227790833]","[0.8429125547409058, 0.5545433163642883]","[0.8364856839179993, 0.6533130407333374]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0045_jpg.rf.c00606dce58634d293a451da9e269347.jpg,1,0.6756682017042833,0.5443923846610559,0.6486635965914334,0.9112152306778883,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.7549937963485718, 0.37729573249816895]","[0.6916317343711853, 0.5072149634361267]","[0.7156055569648743, 0.5061938166618347]","[0.7373088002204895, 0.6811697483062744]","[0.7125183343887329, 0.676612377166748]","[0.8824540376663208, 0.7800978422164917]","[0.8544621467590332, 0.7967882752418518]","[0.6145009994506836, 0.875124454498291]","[0.6216942071914673, 0.8830744028091431]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posture-978-_jpg.rf.8ddcc622d3fe5a72bf9db373cdf70bd7.jpg,0,0.5,0.49609375,1.0,0.9625,"[0.5048927664756775, 0.24475178122520447]","[0.0, 0.0]","[0.4802089333534241, 0.1881752908229828]","[0.0, 0.0]","[0.30690065026283264, 0.17165637016296387]","[0.2707611620426178, 0.3955964148044586]","[0.19969579577445984, 0.36741748452186584]","[0.47307437658309937, 0.6686784029006958]","[0.45227041840553284, 0.6588443517684937]","[0.7438269853591919, 0.7054880261421204]","[0.7674365043640137, 0.6954439878463745]","[0.33959823846817017, 0.8237099647521973]","[0.2874213755130768, 0.8714277148246765]","[0.7390653491020203, 0.49584752321243286]","[0.738268256187439, 0.5779573917388916]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sit50_jpg.rf.7e4b1f19c9ae98f28722116d913816e6.jpg,1,0.4984375,0.64375,0.40390625,0.59765625,"[0.48657384514808655, 0.43151646852493286]","[0.503466010093689, 0.41169309616088867]","[0.46687689423561096, 0.4120112359523773]","[0.5315052270889282, 0.42237186431884766]","[0.44187650084495544, 0.42271533608436584]","[0.5882533192634583, 0.5067901015281677]","[0.38957396149635315, 0.5006200075149536]","[0.632376492023468, 0.6133074760437012]","[0.36357301473617554, 0.6091007590293884]","[0.5929335951805115, 0.608715832233429]","[0.39035850763320923, 0.6106817126274109]","[0.5570468902587891, 0.6811869740486145]","[0.4197799563407898, 0.6781631112098694]","[0.6366965174674988, 0.6517822742462158]","[0.35691195726394653, 0.6565996408462524]","[0.590341329574585, 0.8508524894714355]","[0.396901398897171, 0.8513811230659485]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sit5_jpg.rf.68f76cf0497170a2ae6127833af59194.jpg,1,0.5171875,0.4609375,0.253125,0.5828125,"[0.49749213457107544, 0.2391284704208374]","[0.5062997937202454, 0.2241504192352295]","[0.4844028949737549, 0.22936877608299255]","[0.5292788743972778, 0.2268868386745453]","[0.47379064559936523, 0.23925268650054932]","[0.5862742066383362, 0.3044614791870117]","[0.44095927476882935, 0.3096392750740051]","[0.6014605760574341, 0.40424856543540955]","[0.42582011222839355, 0.40264588594436646]","[0.5500837564468384, 0.45634618401527405]","[0.4471610188484192, 0.443530410528183]","[0.5677964687347412, 0.457772433757782]","[0.4689955711364746, 0.4576359689235687]","[0.6073470711708069, 0.5121634006500244]","[0.4219820499420166, 0.5144284963607788]","[0.5816829800605774, 0.6765853762626648]","[0.48382067680358887, 0.6647591590881348]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sit5_jpg.rf.68f76cf0497170a2ae6127833af59194.jpg,0,0.2171875,0.4625,0.29921875,0.5703125,"[0.17312714457511902, 0.2520943284034729]","[0.17804750800132751, 0.23938632011413574]","[0.15651917457580566, 0.2432267665863037]","[0.0, 0.0]","[0.13029053807258606, 0.25800979137420654]","[0.19396987557411194, 0.3247797191143036]","[0.12666837871074677, 0.338707834482193]","[0.2174803763628006, 0.4142971634864807]","[0.11734938621520996, 0.4494675099849701]","[0.27492740750312805, 0.48486852645874023]","[0.1574222296476364, 0.5347276329994202]","[0.21692919731140137, 0.4834035336971283]","[0.17842577397823334, 0.49956583976745605]","[0.34772831201553345, 0.5232499241828918]","[0.32827597856521606, 0.5394715070724487]","[0.2491605579853058, 0.6060909032821655]","[0.2545056641101837, 0.6230112910270691]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sit5_jpg.rf.68f76cf0497170a2ae6127833af59194.jpg,0,0.7890625,0.46875,0.25546875,0.625,"[0.758879542350769, 0.23861165344715118]","[0.7662476301193237, 0.22126027941703796]","[0.7432578802108765, 0.23141193389892578]","[0.7891213297843933, 0.21829330921173096]","[0.7310894727706909, 0.23678390681743622]","[0.8440254926681519, 0.3143731951713562]","[0.7063999176025391, 0.30458492040634155]","[0.8606117963790894, 0.3982771337032318]","[0.6925852298736572, 0.41342824697494507]","[0.8381835222244263, 0.43543681502342224]","[0.7517331838607788, 0.43712687492370605]","[0.8049575090408325, 0.48368039727211]","[0.7244852781295776, 0.4632278382778168]","[0.8231201171875, 0.5431458950042725]","[0.748299241065979, 0.42927661538124084]","[0.8118623495101929, 0.698403537273407]","[0.8566390872001648, 0.506036639213562]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posture-732-_jpg.rf.c41bb49f2be93b473ddfdf94f473050b.jpg,0,0.396875,0.52109375,0.7234375,0.6671875,"[0.5626876950263977, 0.3248991072177887]","[0.5792354345321655, 0.30691057443618774]","[0.0, 0.0]","[0.6662799715995789, 0.3160713315010071]","[0.0, 0.0]","[0.6686884164810181, 0.43209218978881836]","[0.6538814902305603, 0.4461129307746887]","[0.4379827380180359, 0.45876747369766235]","[0.443129301071167, 0.48110175132751465]","[0.17094281315803528, 0.48288750648498535]","[0.0, 0.0]","[0.47421616315841675, 0.6836560964584351]","[0.4589594900608063, 0.645009458065033]","[0.11545410007238388, 0.7225009202957153]","[0.13092783093452454, 0.6974548697471619]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posture-46-_jpg.rf.bfa22d7d95c40a25876484cf37e9a7a7.jpg,1,0.57265625,0.44765625,0.6640625,0.5734375,"[0.6084731817245483, 0.308840274810791]","[0.6173275113105774, 0.2960790991783142]","[0.0, 0.0]","[0.6658685803413391, 0.3111238181591034]","[0.0, 0.0]","[0.6749136447906494, 0.38607707619667053]","[0.7287190556526184, 0.3793756663799286]","[0.5509971380233765, 0.4892888069152832]","[0.0, 0.0]","[0.42351263761520386, 0.5149836540222168]","[0.0, 0.0]","[0.7026149034500122, 0.6297039985656738]","[0.7270405888557434, 0.6082474589347839]","[0.45112401247024536, 0.6756178140640259]","[0.4895554482936859, 0.6510761976242065]","[0.5285090804100037, 0.8868562579154968]","[0.5357663631439209, 0.8520506620407104]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posture-294-_jpg.rf.b70efa6cad4a3f0373eb79980066bddc.jpg,1,0.4703125,0.5203125,0.909375,0.8578125,"[0.5574105381965637, 0.1902255266904831]","[0.0, 0.0]","[0.5362334251403809, 0.16677944362163544]","[0.0, 0.0]","[0.45020103454589844, 0.17680783569812775]","[0.41758060455322266, 0.27180829644203186]","[0.43756303191185, 0.32842737436294556]","[0.5506442189216614, 0.39637961983680725]","[0.612169086933136, 0.488351434469223]","[0.6705202460289001, 0.41280221939086914]","[0.7512301206588745, 0.44643574953079224]","[0.397426575422287, 0.5818400979042053]","[0.4112449586391449, 0.6308936476707458]","[0.6460514068603516, 0.5528267621994019]","[0.7274635434150696, 0.6447206735610962]","[0.538762629032135, 0.7433509826660156]","[0.6101319789886475, 0.8405109643936157]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_E0540_JPG.rf.11c684dc4f9866b67bbedfe21e11b742.jpg,1,0.5078125,0.5453125,0.73125,0.75625,"[0.4406103193759918, 0.33327046036720276]","[0.0, 0.0]","[0.4260109066963196, 0.31003519892692566]","[0.0, 0.0]","[0.34050583839416504, 0.3068196177482605]","[0.3193475604057312, 0.3791971802711487]","[0.28203636407852173, 0.4472121596336365]","[0.4448883533477783, 0.5023794174194336]","[0.4149896502494812, 0.6225189566612244]","[0.6287240982055664, 0.5005573034286499]","[0.6523576974868774, 0.6014748811721802]","[0.38871195912361145, 0.6445256471633911]","[0.3670538067817688, 0.7147131562232971]","[0.6840847730636597, 0.6382465958595276]","[0.718797504901886, 0.7581324577331543]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posture-414-_jpg.rf.ce1a00c4ebf189df49b39a73bdff7080.jpg,1,0.42734375,0.37421875,0.6109375,0.6640625,"[0.3992885649204254, 0.16698193550109863]","[0.42101579904556274, 0.14992360770702362]","[0.0, 0.0]","[0.4809437692165375, 0.1749335527420044]","[0.0, 0.0]","[0.5195732116699219, 0.3052520751953125]","[0.4841403365135193, 0.28820404410362244]","[0.5232152938842773, 0.49666595458984375]","[0.5134903192520142, 0.4807937741279602]","[0.5249568223953247, 0.6746540069580078]","[0.5314503908157349, 0.6622112989425659]","[0.46880969405174255, 0.5843782424926758]","[0.4445035457611084, 0.5473789572715759]","[0.1619279682636261, 0.6352137327194214]","[0.17271149158477783, 0.5546411275863647]","[0.14401984214782715, 0.8749898076057434]","[0.2031545639038086, 0.7889655828475952]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sit116_jpg.rf.54664339eb35707adf47a9abccf9dee4.jpg,0,0.24375,0.4625,0.3578125,0.65,"[0.283491313457489, 0.22418399155139923]","[0.2917535901069641, 0.20955359935760498]","[0.2689805030822754, 0.20972886681556702]","[0.0, 0.0]","[0.22703567147254944, 0.21125371754169464]","[0.3233175575733185, 0.2808241844177246]","[0.1687334179878235, 0.29281169176101685]","[0.41108646988868713, 0.2970883250236511]","[0.16222861409187317, 0.3983442783355713]","[0.5093725323677063, 0.3031599819660187]","[0.17882156372070312, 0.46153688430786133]","[0.28868967294692993, 0.47015753388404846]","[0.18719354271888733, 0.47302818298339844]","[0.3017297089099884, 0.5481394529342651]","[0.10801398754119873, 0.5427738428115845]","[0.27313774824142456, 0.707760214805603]","[0.16499800980091095, 0.7020694613456726]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr-massive-health-dangers-minimize-770x442_jpg.rf.f330b8b282d5724582f7274dcee98073.jpg,1,0.7375,0.4140625,0.29140625,0.696875,"[0.6241918802261353, 0.2559085786342621]","[0.6337628960609436, 0.21677009761333466]","[0.0, 0.0]","[0.7012513875961304, 0.20893771946430206]","[0.0, 0.0]","[0.7582891583442688, 0.43258801102638245]","[0.7717046141624451, 0.40504884719848633]","[0.6524239778518677, 0.7531817555427551]","[0.6616464853286743, 0.660923957824707]","[0.4376327097415924, 0.7726939916610718]","[0.4840725064277649, 0.7030854821205139]","[0.7140025496482849, 0.9333888292312622]","[0.7086716890335083, 0.8944054841995239]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00002_png_jpg.rf.cdfda37ff9c98b0c77af175e0bc8746f.jpg,1,0.4859375,0.5828125,0.2625,0.8328125,"[0.483584463596344, 0.2664481997489929]","[0.48999491333961487, 0.25185760855674744]","[0.46870699524879456, 0.25231534242630005]","[0.0, 0.0]","[0.4379565715789795, 0.26559025049209595]","[0.4877561628818512, 0.35497432947158813]","[0.4019257426261902, 0.37472158670425415]","[0.506766676902771, 0.4729301929473877]","[0.41388338804244995, 0.5221565961837769]","[0.5354961156845093, 0.5729235410690308]","[0.46760836243629456, 0.6158863306045532]","[0.46735382080078125, 0.5670101642608643]","[0.40999507904052734, 0.5874566435813904]","[0.5482980012893677, 0.6328707933425903]","[0.47317853569984436, 0.6871742606163025]","[0.5350284576416016, 0.8263527154922485]","[0.47217774391174316, 0.8988585472106934]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
img-28-_jpg.rf.b6e7a3a624ae875604e132e7b3d8afa5.jpg,0,0.78984375,0.5546875,0.2703125,0.84375,"[0.7019134759902954, 0.25940996408462524]","[0.7098987102508545, 0.24440474808216095]","[0.0, 0.0]","[0.7576485872268677, 0.24911674857139587]","[0.0, 0.0]","[0.8067573308944702, 0.3385588526725769]","[0.77396559715271, 0.3199540078639984]","[0.7287827730178833, 0.5005588531494141]","[0.733781099319458, 0.46330538392066956]","[0.6773780584335327, 0.47187504172325134]","[0.0, 0.0]","[0.8274860382080078, 0.6224570274353027]","[0.7971882820129395, 0.5998698472976685]","[0.6617575883865356, 0.7038754224777222]","[0.6289039850234985, 0.6691681146621704]","[0.7359451055526733, 0.9468965530395508]","[0.733727753162384, 0.9237655401229858]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
posture-355-_jpg.rf.110ac0b3e348e1480a9131d93b7cdb43.jpg,1,0.603125,0.4671875,0.7296875,0.8203125,"[0.6898757219314575, 0.20847073197364807]","[0.722640335559845, 0.18194679915905]","[0.0, 0.0]","[0.8174480199813843, 0.18931877613067627]","[0.0, 0.0]","[0.902468204498291, 0.36897119879722595]","[0.7432029843330383, 0.36900272965431213]","[0.9010252952575684, 0.6490371227264404]","[0.6674627065658569, 0.6019852757453918]","[0.6602907776832581, 0.7221530675888062]","[0.43314895033836365, 0.6667574048042297]","[0.7930382490158081, 0.7653148174285889]","[0.6859907507896423, 0.7195523381233215]","[0.41107553243637085, 0.8069387674331665]","[0.3068048357963562, 0.7495232224464417]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sit43_jpg.rf.2c43583b4a80c91ed4a715eca872fb5e.jpg,1,0.2640625,0.48515625,0.2828125,0.8578125,"[0.30688610672950745, 0.1388043910264969]","[0.322929710149765, 0.1230183094739914]","[0.2986803948879242, 0.12305893748998642]","[0.3493964374065399, 0.14185214042663574]","[0.0, 0.0]","[0.383289635181427, 0.2568066120147705]","[0.28355249762535095, 0.25181928277015686]","[0.36593425273895264, 0.4131081700325012]","[0.27999189496040344, 0.392657995223999]","[0.283293217420578, 0.4910939633846283]","[0.2565970718860626, 0.4856940805912018]","[0.36004358530044556, 0.4830515384674072]","[0.28914374113082886, 0.4712882936000824]","[0.26451343297958374, 0.5953046679496765]","[0.1760214865207672, 0.5842528939247131]","[0.2758468985557556, 0.8208879232406616]","[0.18580244481563568, 0.8149226903915405]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_jpg.rf.04ea8bbe9618ea7d6aa31b311e7e70ef.jpg,0,0.3828125,0.43125,0.44375,0.73984375,"[0.4927728772163391, 0.2847221791744232]","[0.0, 0.0]","[0.47962459921836853, 0.24771925806999207]","[0.0, 0.0]","[0.39640727639198303, 0.22607028484344482]","[0.36218106746673584, 0.3424018323421478]","[0.26499396562576294, 0.3703611195087433]","[0.3831360936164856, 0.5867371559143066]","[0.32165536284446716, 0.6949065923690796]","[0.5071430206298828, 0.551426887512207]","[0.4764040410518646, 0.5838598012924194]","[0.35437387228012085, 0.7595266103744507]","[0.27983424067497253, 0.8005515933036804]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11_jpg.rf.d32c7eaa4a1a444026a44fa3cb8de1b3.jpg,0,0.38671875,0.5,0.37265625,1.0,"[0.40527963638305664, 0.2597663998603821]","[0.4244145452976227, 0.24317805469036102]","[0.39099863171577454, 0.23612745106220245]","[0.0, 0.0]","[0.34852829575538635, 0.2083968222141266]","[0.3966381251811981, 0.27168184518814087]","[0.3117118775844574, 0.25640520453453064]","[0.4084843099117279, 0.40450388193130493]","[0.29998818039894104, 0.43430835008621216]","[0.4125782549381256, 0.4166436791419983]","[0.40056705474853516, 0.41597694158554077]","[0.3484257161617279, 0.4928733706474304]","[0.290984183549881, 0.4867006242275238]","[0.4809740483760834, 0.589729368686676]","[0.4569145143032074, 0.5158592462539673]","[0.4862669110298157, 0.8182074427604675]","[0.4015827178955078, 0.7601528167724609]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13_jpg.rf.3cf95ffe98d58cd499820b0c705891e9.jpg,0,0.4875,0.50078125,0.915625,0.9984375,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.6836768388748169, 0.1631118804216385]","[0.0, 0.0]","[0.5956090688705444, 0.21550509333610535]","[0.0, 0.0]","[0.6393362283706665, 0.2950271964073181]","[0.5641852021217346, 0.2787318527698517]","[0.3776470422744751, 0.5327282547950745]","[0.377601683139801, 0.5465344190597534]","[0.21837422251701355, 0.9017559289932251]","[0.2133418321609497, 0.9363107681274414]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_jpg.rf.db5e276874fa6f23ce3e6ecdc058c829.jpg,1,0.5171875,0.521875,0.34375,0.75625,"[0.49570855498313904, 0.24089327454566956]","[0.5093501806259155, 0.22543568909168243]","[0.4798840880393982, 0.22737166285514832]","[0.5300295948982239, 0.2453143149614334]","[0.4578019082546234, 0.24923865497112274]","[0.5852667093276978, 0.34577614068984985]","[0.40909749269485474, 0.35194116830825806]","[0.6096464991569519, 0.4539254307746887]","[0.4063139855861664, 0.47097891569137573]","[0.5630664825439453, 0.5049504041671753]","[0.4588984549045563, 0.511534571647644]","[0.5697725415229797, 0.5413099527359009]","[0.4438340663909912, 0.5459579229354858]","[0.6551259160041809, 0.6290151476860046]","[0.40725046396255493, 0.6390425562858582]","[0.6030986905097961, 0.819667637348175]","[0.4417596757411957, 0.8262751698493958]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17_jpg.rf.42ad75ea6dacfa1e07595daf5af6a350.jpg,0,0.50859375,0.5,0.9828125,1.0,"[0.5373848080635071, 0.3498319983482361]","[0.5386297106742859, 0.3046497404575348]","[0.0, 0.0]","[0.6294329762458801, 0.25578072667121887]","[0.0, 0.0]","[0.768646240234375, 0.3812675476074219]","[0.7024482488632202, 0.41269969940185547]","[0.6004585027694702, 0.6555929183959961]","[0.5836033821105957, 0.6588636636734009]","[0.38211578130722046, 0.6636285781860352]","[0.3627641201019287, 0.6676212549209595]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_E0706_JPG.rf.5ef0bf9e0ff99858a22bce818bda9b08.jpg,0,0.5,0.66484375,1.0,0.65390625,"[0.2592884600162506, 0.562271773815155]","[0.25468218326568604, 0.5254939794540405]","[0.0, 0.0]","[0.3101330101490021, 0.4579721987247467]","[0.0, 0.0]","[0.611880898475647, 0.47989392280578613]","[0.2968415319919586, 0.4675291180610657]","[0.8105342984199524, 0.7176860570907593]","[0.11278970539569855, 0.5439733862876892]","[0.4357118606567383, 0.7101389169692993]","[0.2685423195362091, 0.5825857520103455]","[0.7985122799873352, 0.7098093032836914]","[0.6190956830978394, 0.6935837268829346]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
